"","timestampMs","latitudeE7","longitudeE7","accuracy","Timestamp"
"19511",1537272076000,39.8779747,4.1752203,12,2018-09-18 13:01:16
"19512",1537272091000,39.8772965,4.178758,16,2018-09-18 13:01:31
"19513",1537272106000,39.876714,4.182125,12,2018-09-18 13:01:46
"19514",1537272122000,39.8761571,4.1846437,16,2018-09-18 13:02:02
"19515",1537272126000,39.8761406,4.1849861,16,2018-09-18 13:02:06
"19516",1537272135000,39.8758601,4.1865935,16,2018-09-18 13:02:15
"19517",1537272136000,39.8758284,4.186835,16,2018-09-18 13:02:16
"19518",1537272152000,39.8751362,4.1905854,16,2018-09-18 13:02:32
"19530",1537272183000,39.8739649,4.1970584,12,2018-09-18 13:03:03
"19531",1537272186000,39.8738646,4.1975951,12,2018-09-18 13:03:06
"19532",1537272196000,39.8735557,4.1994274,12,2018-09-18 13:03:16
"19533",1537272212000,39.8729994,4.2024762,10,2018-09-18 13:03:32
"19545",1537272243000,39.8722986,4.206334,12,2018-09-18 13:04:03
"19546",1537272246000,39.8723098,4.2065734,12,2018-09-18 13:04:06
"19547",1537272257000,39.8721264,4.2075853,12,2018-09-18 13:04:17
"19570",1537272304000,39.8700328,4.2087146,10,2018-09-18 13:05:04
"19571",1537272307000,39.8697151,4.2085525,10,2018-09-18 13:05:07
"19572",1537272317000,39.8685622,4.2080261,10,2018-09-18 13:05:17
"19573",1537272333000,39.8669965,4.2067048,10,2018-09-18 13:05:33
"19585",1537272364000,39.8635178,4.2035685,10,2018-09-18 13:06:04
"19586",1537272368000,39.8630677,4.2031786,10,2018-09-18 13:06:08
"19587",1537272378000,39.8619769,4.2023647,10,2018-09-18 13:06:18
"19588",1537272379000,39.86189,4.2022369,10,2018-09-18 13:06:19
"19589",1537272395000,39.8601157,4.2003933,10,2018-09-18 13:06:35
"19590",1537272411000,39.8584039,4.1984073,10,2018-09-18 13:06:51
"19603",1537272429000,39.8560539,4.1982471,10,2018-09-18 13:07:09
"19604",1537272439000,39.85509,4.1975714,10,2018-09-18 13:07:19
"19605",1537272440000,39.8550353,4.1975646,10,2018-09-18 13:07:20
"19606",1537272455000,39.854618,4.1985257,10,2018-09-18 13:07:35
"19618",1537272487000,39.8539115,4.2021534,10,2018-09-18 13:08:07
"19619",1537272489000,39.8539025,4.2023517,10,2018-09-18 13:08:09
"19620",1537272500000,39.8536439,4.2032624,12,2018-09-18 13:08:20
"19621",1537272501000,39.8536517,4.203318,12,2018-09-18 13:08:21
"19622",1537272502000,39.8536579,4.2033635,12,2018-09-18 13:08:22
"19623",1537272517000,39.8536182,4.2046034,10,2018-09-18 13:08:37
"19624",1537272532000,39.8537211,4.2059598,10,2018-09-18 13:08:52
"19636",1537272552000,39.8537446,4.2082363,10,2018-09-18 13:09:12
"19637",1537272560000,39.8537094,4.2089007,10,2018-09-18 13:09:20
"19638",1537272561000,39.8537088,4.2089193,10,2018-09-18 13:09:21
"19650",1537272591000,39.8535063,4.2116877,10,2018-09-18 13:09:51
"19651",1537272606000,39.8531886,4.2128446,10,2018-09-18 13:10:06
"19652",1537272611000,39.8531337,4.2130498,10,2018-09-18 13:10:11
"19653",1537272620000,39.853125,4.2130813,10,2018-09-18 13:10:20
"19665",1537272651000,39.8531238,4.2130871,10,2018-09-18 13:10:51
"19677",1537272671000,39.8531203,4.2130831,10,2018-09-18 13:11:11
"19678",1537272681000,39.85312,4.2130811,10,2018-09-18 13:11:21
"19679",1537272682000,39.85312,4.2130812,10,2018-09-18 13:11:22
"19691",1537272714000,39.853132,4.2130657,10,2018-09-18 13:11:54
"19703",1537272733000,39.8531242,4.2130751,10,2018-09-18 13:12:13
"19704",1537272742000,39.8531142,4.2131179,10,2018-09-18 13:12:22
"19705",1537272757000,39.8525357,4.2126595,10,2018-09-18 13:12:37
"19717",1537272788000,39.8511247,4.2117774,10,2018-09-18 13:13:08
"19718",1537272792000,39.8509297,4.2118197,10,2018-09-18 13:13:12
"19719",1537272803000,39.8501925,4.2114087,10,2018-09-18 13:13:23
"19720",1537272804000,39.8501507,4.2113763,10,2018-09-18 13:13:24
"19721",1537272805000,39.8501184,4.2113631,10,2018-09-18 13:13:25
"19722",1537272806000,39.8501047,4.2113665,10,2018-09-18 13:13:26
"19723",1537272821000,39.8498616,4.2120745,10,2018-09-18 13:13:41
"19724",1537272837000,39.8494423,4.2136318,10,2018-09-18 13:13:57
"19737",1537272856000,39.8490779,4.2150895,10,2018-09-18 13:14:16
"19738",1537272863000,39.8489432,4.2155874,10,2018-09-18 13:14:23
"19739",1537272864000,39.8489322,4.21563,10,2018-09-18 13:14:24
"19740",1537272865000,39.8489285,4.2156425,10,2018-09-18 13:14:25
"19741",1537272866000,39.8489251,4.2156548,10,2018-09-18 13:14:26
"19742",1537272867000,39.8489221,4.2156682,10,2018-09-18 13:14:27
"19743",1537272868000,39.8489175,4.2156858,10,2018-09-18 13:14:28
"19744",1537272869000,39.848911,4.2157121,10,2018-09-18 13:14:29
"19745",1537272870000,39.848892,4.2158027,10,2018-09-18 13:14:30
"19746",1537272871000,39.8488799,4.2158576,10,2018-09-18 13:14:31
"19747",1537272872000,39.8488658,4.2159153,10,2018-09-18 13:14:32
"19770",1537272903000,39.8482971,4.2181439,10,2018-09-18 13:15:03
"19771",1537272919000,39.8481551,4.2187509,10,2018-09-18 13:15:19
"19772",1537272922000,39.8481551,4.2187543,10,2018-09-18 13:15:22
"19773",1537272924000,39.8481551,4.2187553,10,2018-09-18 13:15:24
"19774",1537272939000,39.8484532,4.2189491,10,2018-09-18 13:15:39
"19775",1537272955000,39.8494158,4.2194429,10,2018-09-18 13:15:55
"19776",1537272971000,39.8504964,4.2197296,10,2018-09-18 13:16:11
"19777",1537272974000,39.8507084,4.2197322,10,2018-09-18 13:16:14
"19778",1537272984000,39.8512568,4.2197503,10,2018-09-18 13:16:24
"19779",1537272999000,39.8513454,4.2208291,10,2018-09-18 13:16:39
"19791",1537273030000,39.8510269,4.2217336,10,2018-09-18 13:17:10
"19792",1537273034000,39.8508762,4.2220581,10,2018-09-18 13:17:14
"19793",1537273045000,39.8504729,4.2229385,10,2018-09-18 13:17:25
"19805",1537273062000,39.8498736,4.2242413,10,2018-09-18 13:17:42
"19806",1537273078000,39.8495421,4.2252557,10,2018-09-18 13:17:58
"19807",1537273094000,39.8489797,4.2257037,10,2018-09-18 13:18:14
"19808",1537273096000,39.8489746,4.2257107,10,2018-09-18 13:18:16
"19809",1537273105000,39.848956,4.2257317,10,2018-09-18 13:18:25
"19810",1537273106000,39.8489545,4.2257334,10,2018-09-18 13:18:26
"19822",1537273137000,39.8482863,4.2266308,10,2018-09-18 13:18:57
"19834",1537273156000,39.8473367,4.2279715,10,2018-09-18 13:19:16
"19835",1537273166000,39.8471006,4.2289045,10,2018-09-18 13:19:26
"19836",1537273181000,39.846889,4.2300768,10,2018-09-18 13:19:41
"19837",1537273196000,39.8474346,4.2311912,10,2018-09-18 13:19:56
"19849",1537273219000,39.8470357,4.232581,10,2018-09-18 13:20:19
"19850",1537273227000,39.846591,4.2333543,10,2018-09-18 13:20:27
"19851",1537273228000,39.8465356,4.2334522,10,2018-09-18 13:20:28
"19852",1537273243000,39.8459536,4.2344371,10,2018-09-18 13:20:43
"19864",1537273274000,39.8454985,4.2364769,10,2018-09-18 13:21:14
"19865",1537273278000,39.8454903,4.2371763,10,2018-09-18 13:21:18
"19866",1537273287000,39.8453328,4.2388028,10,2018-09-18 13:21:27
"19867",1537273288000,39.8453065,4.238963,10,2018-09-18 13:21:28
"19879",1537273318000,39.8431741,4.2426869,10,2018-09-18 13:21:58
"19891",1537273338000,39.8423102,4.2451551,10,2018-09-18 13:22:18
"19892",1537273348000,39.8419513,4.2458937,10,2018-09-18 13:22:28
"19893",1537273364000,39.8423172,4.2472371,10,2018-09-18 13:22:44
"19894",1537273379000,39.8432598,4.248218,10,2018-09-18 13:22:59
"19895",1537273395000,39.8438755,4.2500522,10,2018-09-18 13:23:15
"19896",1537273399000,39.8439981,4.2502629,10,2018-09-18 13:23:19
"19897",1537273408000,39.8444252,4.2510155,10,2018-09-18 13:23:28
"19909",1537273425000,39.8451003,4.2526875,10,2018-09-18 13:23:45
"19921",1537273456000,39.8451149,4.2527305,10,2018-09-18 13:24:16
"19933",1537273469000,39.8451324,4.2527498,10,2018-09-18 13:24:29
"19934",1537273484000,39.8452847,4.2533979,10,2018-09-18 13:24:44
"19959",1537273519000,39.84543,4.2539626,10,2018-09-18 13:25:19
"19960",1537273529000,39.8454311,4.2539725,10,2018-09-18 13:25:29
"19968",1537273561000,39.8457329,4.2551988,10,2018-09-18 13:26:01
"19980",1537273579000,39.8457323,4.2552073,10,2018-09-18 13:26:19
"19981",1537273589000,39.8457316,4.255206,10,2018-09-18 13:26:29
"19982",1537273590000,39.8457317,4.2552059,10,2018-09-18 13:26:30
"19983",1537273621000,39.8457412,4.2552874,10,2018-09-18 13:27:01
"19995",1537273640000,39.8460622,4.256608,10,2018-09-18 13:27:20
"19996",1537273650000,39.8461122,4.2568128,10,2018-09-18 13:27:30
"19997",1537273651000,39.8461126,4.2568147,10,2018-09-18 13:27:31
"19998",1537273652000,39.8461129,4.2568159,10,2018-09-18 13:27:32
"20011",1537273683000,39.8457593,4.2578735,10,2018-09-18 13:28:03
"20023",1537273702000,39.843958,4.258024,10,2018-09-18 13:28:22
"20024",1537273710000,39.8430984,4.2583032,10,2018-09-18 13:28:30
"20025",1537273725000,39.8417018,4.2590437,10,2018-09-18 13:28:45
"20026",1537273741000,39.8401718,4.2607367,10,2018-09-18 13:29:01
"20027",1537273756000,39.8387465,4.2622582,10,2018-09-18 13:29:16
"20028",1537273760000,39.8383736,4.2626546,10,2018-09-18 13:29:20
"20029",1537273771000,39.8378372,4.2640796,10,2018-09-18 13:29:31
"20041",1537273803000,39.8372974,4.268168,10,2018-09-18 13:30:03
"20042",1537273818000,39.835954,4.2682815,10,2018-09-18 13:30:18
"20043",1537273824000,39.8352311,4.2681956,10,2018-09-18 13:30:24
"20044",1537273831000,39.8344496,4.2680991,10,2018-09-18 13:30:31
"20051",1537273863000,39.8308627,4.2680293,10,2018-09-18 13:31:03
"20052",1537273879000,39.8292175,4.2677704,10,2018-09-18 13:31:19
"20053",1537273881000,39.8290138,4.2677349,10,2018-09-18 13:31:21
"20054",1537273891000,39.8280261,4.2679134,10,2018-09-18 13:31:31
"20055",1537273907000,39.8266476,4.2688021,10,2018-09-18 13:31:47
"20056",1537273923000,39.8252416,4.269019,10,2018-09-18 13:32:03
"20057",1537273932000,39.8242656,4.2690971,10,2018-09-18 13:32:12
"20069",1537273948000,39.822384,4.2692805,10,2018-09-18 13:32:28
"20070",1537273964000,39.8204106,4.2693395,10,2018-09-18 13:32:44
"20071",1537273994000,39.8169185,4.2689643,10,2018-09-18 13:33:14
"20072",1537274010000,39.8152869,4.2689421,10,2018-09-18 13:33:30
"20085",1537274031000,39.8145644,4.2680728,10,2018-09-18 13:33:51
"20086",1537274043000,39.8144821,4.2670042,10,2018-09-18 13:34:03
"20098",1537274064000,39.814849,4.2661446,10,2018-09-18 13:34:24
"20110",1537274095000,39.8154866,4.266471,10,2018-09-18 13:34:55
"20168",1537277120193,39.8146219,4.268644,39,2018-09-18 14:25:20
"20171",1537277387189,39.8149274,4.2669221,33,2018-09-18 14:29:47
"20283",1537279623039,39.8148196,4.2672213,29,2018-09-18 15:07:03
"20318",1537280256194,39.8149309,4.2670271,30,2018-09-18 15:17:36
"20617",1537283150745,39.8784928,4.2812714,13,2018-09-18 16:05:50
"20618",1537283151455,39.8784928,4.2812714,13,2018-09-18 16:05:51
"20640",1537283532338,39.8786352,4.2812009,16,2018-09-18 16:12:12
"20664",1537283849319,39.8786314,4.2812025,12,2018-09-18 16:17:29
"20665",1537283974091,39.8786314,4.2812025,12,2018-09-18 16:19:34
"20666",1537284104112,39.8786314,4.2812025,12,2018-09-18 16:21:44
"20667",1537284234263,39.8786314,4.2812025,12,2018-09-18 16:23:54
"20668",1537284335882,39.8786352,4.2812009,16,2018-09-18 16:25:35
"20669",1537284472999,39.8786352,4.2812009,18,2018-09-18 16:27:52
"20680",1537284593049,39.8786352,4.2812009,18,2018-09-18 16:29:53
"20681",1537284912092,39.8786352,4.2812009,18,2018-09-18 16:35:12
"20682",1537285231142,39.8786352,4.2812009,18,2018-09-18 16:40:31
"20683",1537285250175,39.8786352,4.2812009,16,2018-09-18 16:40:50
"20684",1537287053497,39.8786352,4.2812009,16,2018-09-18 17:10:53
"20685",1537287121731,39.8786352,4.2812009,16,2018-09-18 17:12:01
"20686",1537287739167,39.8786352,4.2812009,16,2018-09-18 17:22:19
"20687",1537288395352,39.8786352,4.2812009,16,2018-09-18 17:33:15
"20688",1537289009881,39.8786352,4.2812009,16,2018-09-18 17:43:29
"20689",1537289642078,39.878628,4.2812034,14,2018-09-18 17:54:02
"20690",1537290178948,39.878628,4.2812034,14,2018-09-18 18:02:58
"20702",1537290377599,39.8786213,4.2812141,15,2018-09-18 18:06:17
"20703",1537290498734,39.8786213,4.2812141,15,2018-09-18 18:08:18
"20712",1537290561973,39.8786352,4.2812009,16,2018-09-18 18:09:21
"20713",1537290617118,39.8786281,4.2812039,14,2018-09-18 18:10:17
"20714",1537291276419,39.8786352,4.2812009,16,2018-09-18 18:21:16
"20726",1537291356681,39.8786352,4.2812009,16,2018-09-18 18:22:36
"20727",1537291476743,39.8786352,4.2812009,16,2018-09-18 18:24:36
"20738",1537291716785,39.8786352,4.2812009,16,2018-09-18 18:28:36
"20749",1537291836803,39.8786352,4.2812009,16,2018-09-18 18:30:36
"20750",1537292004883,39.8786352,4.2812009,16,2018-09-18 18:33:24
"20751",1537292033786,39.8786352,4.2812009,16,2018-09-18 18:33:53
"20752",1537292102986,39.8786277,4.2812022,14,2018-09-18 18:35:02
"20753",1537292716438,39.8786352,4.2812009,16,2018-09-18 18:45:16
"20754",1537292854766,39.8786352,4.2812009,16,2018-09-18 18:47:34
"20766",1537292867003,39.8786352,4.2812009,16,2018-09-18 18:47:47
"20767",1537292943001,39.8786352,4.2812009,16,2018-09-18 18:49:03
"20768",1537293063049,39.8786352,4.2812009,16,2018-09-18 18:51:03
"20775",1537293188102,39.8786352,4.2812009,16,2018-09-18 18:53:08
"20778",1537294023063,39.8786352,4.2812009,16,2018-09-18 19:07:03
"20781",1537294424250,39.8786352,4.2812009,16,2018-09-18 19:13:44
"20782",1537294440999,39.8786328,4.281215,10,2018-09-18 19:14:00
"20783",1537294485561,39.8786352,4.2812009,16,2018-09-18 19:14:45
"20784",1537295103079,39.878628,4.2812033,14,2018-09-18 19:25:03
"20785",1537295286053,39.8786352,4.2812009,16,2018-09-18 19:28:06
"20948",1537297338492,39.8786352,4.2812009,16,2018-09-18 20:02:18
"20959",1537297494110,39.8786352,4.2812009,16,2018-09-18 20:04:54
"20960",1537297584190,39.8786352,4.2812009,16,2018-09-18 20:06:24
"20961",1537297763432,39.8784923,4.281271,28,2018-09-18 20:09:23
"20962",1537297779996,39.8786352,4.2812009,16,2018-09-18 20:09:39
"20963",1537298090742,39.8786352,4.2812009,16,2018-09-18 20:14:50
"20975",1537298238400,39.8786352,4.2812009,13,2018-09-18 20:17:18
"20987",1537298478451,39.8786352,4.2812009,13,2018-09-18 20:21:18
"20988",1537298514210,39.8786352,4.2812009,16,2018-09-18 20:21:54
"20989",1537298545186,39.8786352,4.2812009,16,2018-09-18 20:22:25
"21000",1537298785265,39.8786352,4.2812009,16,2018-09-18 20:26:25
"21001",1537298817914,39.8786352,4.2812009,16,2018-09-18 20:26:57
"21011",1537299032722,39.8786352,4.2812009,16,2018-09-18 20:30:32
"21022",1537299272798,39.8786352,4.2812009,16,2018-09-18 20:34:32
"21023",1537299306567,39.8786352,4.2812009,16,2018-09-18 20:35:06
"21034",1537299993127,39.8786352,4.2812009,16,2018-09-18 20:46:33
"21035",1537300184713,39.8786352,4.2812009,16,2018-09-18 20:49:44
"21036",1537300273469,39.8786352,4.2812009,16,2018-09-18 20:51:13
"21037",1537300870652,39.8786352,4.2812009,16,2018-09-18 21:01:10
"21038",1537301174495,39.8786352,4.2812009,16,2018-09-18 21:06:14
"21039",1537301269195,39.8786352,4.2812009,16,2018-09-18 21:07:49
"21040",1537301717526,39.8786352,4.2812009,16,2018-09-18 21:15:17
"21041",1537301763092,39.8786352,4.2812009,16,2018-09-18 21:16:03
"21042",1537302224288,39.8786352,4.2812009,16,2018-09-18 21:23:44
"21043",1537302286937,39.8786352,4.2812009,16,2018-09-18 21:24:46
"21044",1537302528148,39.8786352,4.2812009,16,2018-09-18 21:28:48
"21045",1537302603019,39.8786352,4.2812009,16,2018-09-18 21:30:03
"21046",1537302894007,39.8786352,4.2812009,16,2018-09-18 21:34:54
"21047",1537302946638,39.8786352,4.2812009,16,2018-09-18 21:35:46
"21048",1537303197810,39.8786352,4.2812009,16,2018-09-18 21:39:57
"21049",1537303263023,39.8786352,4.2812009,16,2018-09-18 21:41:03
"21050",1537303501542,39.8786352,4.2812009,16,2018-09-18 21:45:01
"21051",1537303546564,39.8786352,4.2812009,16,2018-09-18 21:45:46
"21054",1537304220233,39.8786352,4.2812009,16,2018-09-18 21:57:00
"21055",1537304242935,39.8786352,4.2812009,13,2018-09-18 21:57:22
"21067",1537304271910,39.8786352,4.2812009,13,2018-09-18 21:57:51
"21068",1537304302154,39.8786352,4.2812009,16,2018-09-18 21:58:22
"21069",1537304422256,39.8786352,4.2812009,16,2018-09-18 22:00:22
"21111",1537305006227,39.8786352,4.2812009,16,2018-09-18 22:10:06
"21112",1537305133693,39.8786352,4.2812009,16,2018-09-18 22:12:13
"21113",1537305133928,39.8786352,4.2812009,16,2018-09-18 22:12:13
"21114",1537305152249,39.8786352,4.2812009,16,2018-09-18 22:12:32
"21115",1537305182986,39.8784923,4.281271,16,2018-09-18 22:13:02
"21116",1537305303027,39.8784923,4.281271,16,2018-09-18 22:15:03
"21128",1537305600063,39.8784923,4.281271,16,2018-09-18 22:20:00
"21152",1537305854122,39.8784923,4.281271,16,2018-09-18 22:24:14
"21153",1537306020121,39.8786352,4.2812009,16,2018-09-18 22:27:00
"21154",1537306200018,39.8786352,4.2812009,16,2018-09-18 22:30:00
"21155",1537306321128,39.8786352,4.2812009,16,2018-09-18 22:32:01
"21156",1537306493088,39.8786352,4.2812009,16,2018-09-18 22:34:53
"21157",1537306518137,39.8786352,4.2812009,16,2018-09-18 22:35:18
"21158",1537306665801,39.8786352,4.2812009,16,2018-09-18 22:37:45
"21159",1537306784297,39.8786352,4.2812009,16,2018-09-18 22:39:44
"21160",1537306800106,39.8786352,4.2812009,16,2018-09-18 22:40:00
"21161",1537307118302,39.8786352,4.2812009,16,2018-09-18 22:45:18
"21162",1537307764567,39.8786352,4.2812009,16,2018-09-18 22:56:04
"21163",1537308377224,39.8786352,4.2812009,16,2018-09-18 23:06:17
"21164",1537308991594,39.8786352,4.2812009,16,2018-09-18 23:16:31
"21165",1537309666800,39.8786352,4.2812009,16,2018-09-18 23:27:46
"21166",1537310283981,39.8786352,4.2812009,16,2018-09-18 23:38:03
"21167",1537310896921,39.8786352,4.2812009,16,2018-09-18 23:48:16
"21168",1537311170738,39.8786352,4.2812009,16,2018-09-18 23:52:50
"21169",1537311225763,39.8786352,4.2812009,16,2018-09-18 23:53:45
"21170",1537311827270,39.8786352,4.2812009,16,2018-09-19 00:03:47
"21171",1537312427517,39.8786352,4.2812009,16,2018-09-19 00:13:47
"21172",1537313044123,39.8786352,4.2812009,16,2018-09-19 00:24:04
"21173",1537313719164,39.8786352,4.2812009,16,2018-09-19 00:35:19
"21174",1537313923033,39.8786352,4.2812009,16,2018-09-19 00:38:43
"21175",1537313999751,39.8786352,4.2812009,13,2018-09-19 00:39:59
"21187",1537314020649,39.8786352,4.2812009,13,2018-09-19 00:40:20
"21188",1537314042737,39.8786352,4.2812009,16,2018-09-19 00:40:42
"21189",1537314162800,39.8786352,4.2812009,16,2018-09-19 00:42:42
"21201",1537314402848,39.8786352,4.2812009,16,2018-09-19 00:46:42
"21213",1537314642855,39.8786352,4.2812009,16,2018-09-19 00:50:42
"21225",1537314853711,39.8786352,4.2812009,16,2018-09-19 00:54:13
"21226",1537315021123,39.8786352,4.2812009,16,2018-09-19 00:57:01
"21227",1537315100862,39.8786352,4.2812009,16,2018-09-19 00:58:20
"21228",1537315265292,39.8786352,4.2812009,16,2018-09-19 01:01:05
"21229",1537315508129,39.8786352,4.2812009,16,2018-09-19 01:05:08
"21230",1537315520248,39.8786352,4.2812009,16,2018-09-19 01:05:20
"21231",1537315669908,39.8786352,4.2812009,16,2018-09-19 01:07:49
"21232",1537315702350,39.8786352,4.2812009,16,2018-09-19 01:08:22
"21233",1537316060143,39.8786352,4.2812009,16,2018-09-19 01:14:20
"21234",1537316303231,39.8786352,4.2812009,16,2018-09-19 01:18:23
"21235",1537316963624,39.8786352,4.2812009,16,2018-09-19 01:29:23
"21236",1537317586737,39.8786352,4.2812009,16,2018-09-19 01:39:46
"21237",1537318204199,39.8786352,4.2812009,16,2018-09-19 01:50:04
"21238",1537318767239,39.8786352,4.2812009,16,2018-09-19 01:59:27
"21239",1537318826087,39.8786352,4.2812009,16,2018-09-19 02:00:26
"21240",1537319426272,39.8786352,4.2812009,16,2018-09-19 02:10:26
"21241",1537320037374,39.8786352,4.2812009,16,2018-09-19 02:20:37
"21242",1537320664363,39.8786352,4.2812009,16,2018-09-19 02:31:04
"21243",1537321324120,39.8786352,4.2812009,16,2018-09-19 02:42:04
"21244",1537321930593,39.8786352,4.2812009,16,2018-09-19 02:52:10
"21245",1537322597105,39.8786352,4.2812009,16,2018-09-19 03:03:17
"21246",1537323226730,39.8786352,4.2812009,16,2018-09-19 03:13:46
